Title	RTIA	RTPP	MZ_IA	MZ_PP	IA_113	IA_114	IA_115	IA_116	IA_117	IA_118	IA_119	IA_121	PP_113	PP_114	PP_115	PP_116	PP_117	PP_118	PP_119	PP_121	decoy	PP_114:113	PP_115:113	PP_116:113	PP_117:113	PP_118:113	PP_119:113	PP_121:113	IA_114:113	IA_115:113	IA_116:113	IA_117:113	IA_118:113	IA_119:113	IA_121:113
e_17104357203668145700	600.26	600.26	433.5871582	433.5884	61747.8	53590.9	32237.7	38882	56294.2	62618.8	31974.6	28519.7	60538.94	53758.04	28399.99	175.05	56684.68	61055.59	31986.23	176.34	0	0.8879911	0.4691194	0.4945604	0.9363342	1.008534	0.5283579	0.4726151	0.867899747	0.522086617	0.629690451	0.911679444	1.014105766	0.517825736	0.461873945
e_728642204241318714	600.6	600.6	571.8571777	571.8583	3450.95	3790.51	1805	4772.1	3056.57	4338.17	1864.47	1962.36	3455.89	3375.68	1652.8	42.34	3232.77	3421.61	1881.78	42.74	0	0	0	0	0	0	0	0	1.098396094	0.523044379	1.38283661	0.885718425	1.257094423	0.540277315	0.568643417
e_13217577486441611258	601.22	601.22	404.9194946	404.9207	681.754	1188.68	204.763	4206.58	699.058	1086.9	459.825	334.484	688.21	565.25	351.84	19.53	688.25	723.54	466.9	21.22	0	0	0	0	0	0	0	0	1.743561461	0.300347339	6.170231491	1.025381589	1.594270074	0.67447349	0.490622717
e_16373652292145696173	601.81	601.81	440.7784424	440.7796	3012.02	3362.21	1559.22	4088.92	2767.16	3311.68	1599.81	1581.65	3018.1	2825.49	1365.11	38.57	2787.18	2687.18	1611.49	39.49	1	0.9361817	0.4523077	0.4809748	0.9234883	0.8903548	0.5339419	0.5284284	1.116264168	0.517665885	1.357534147	0.918705719	1.099488051	0.531141891	0.525112715
e_16373652292145696173	601.81	601.81	440.7784424	440.7796	3012.02	3362.21	1559.22	4088.92	2767.16	3311.68	1599.81	1581.65	3018.1	2825.49	1365.11	38.57	2787.18	2687.18	1611.49	39.49	0	0.9361817	0.4523077	0.4809748	0.9234883	0.8903548	0.5339419	0.5284284	1.116264168	0.517665885	1.357534147	0.918705719	1.099488051	0.531141891	0.525112715
e_10712621304739077533	602.47	602.47	555.3450317	555.3461	905.923	1279.31	753.324	6624.85	865.861	1314.41	551.757	574.746	910.51	845.54	621.16	25.37	964.31	864.66	560.52	23.26	0	0	0	0	0	0	0	0	1.412161961	0.831554117	7.312817977	0.955777699	1.450906976	0.609055074	0.634431403
e_8493426040063992670	604.58	604.58	649.8772583	649.8784	107330	95295.6	52349.2	61507.4	97351	99290.8	55904.9	56862.6	104897.8	94893.49	47796.33	227.83	97598.13	99438.65	55869.06	232.8	1	0.9046278	0.4556465	0.5032583	0.9304114	0.9479572	0.5326045	0.5451581	0.887874779	0.487740613	0.573068108	0.907025063	0.925098295	0.520869282	0.52979223
e_8493426040063992670	604.58	604.58	649.8772583	649.8784	107330	95295.6	52349.2	61507.4	97351	99290.8	55904.9	56862.6	104897.8	94893.49	47796.33	227.83	97598.13	99438.65	55869.06	232.8	0	0.9046278	0.4556465	0.5032583	0.9304114	0.9479572	0.5326045	0.5451581	0.887874779	0.487740613	0.573068108	0.907025063	0.925098295	0.520869282	0.52979223
e_8493426040063992670	604.58	604.58	649.8772583	649.8784	107330	95295.6	52349.2	61507.4	97351	99290.8	55904.9	56862.6	104897.8	94893.49	47796.33	227.83	97598.13	99438.65	55869.06	232.8	1	0.9046278	0.4556465	0.5032583	0.9304114	0.9479572	0.5326045	0.5451581	0.887874779	0.487740613	0.573068108	0.907025063	0.925098295	0.520869282	0.52979223
e_6304160411474624054	604.9	604.9	527.3308716	527.332	4215.93	4326.07	2197.01	9563.55	3821.49	4221.42	2240.4	4209.58	4222.07	3808.81	2006.79	46.46	3858.28	3764.66	2248.29	46.71	1	0	0	0	0	0	0	0	1.026124722	0.521121081	2.268431876	0.906440572	1.001302204	0.531412998	0.998493808
e_15194154364364310162	605.41	605.41	520.3233643	520.3246	3020.19	3365.53	1737.93	3482.96	2918.81	3290.78	1697.28	1870.81	3023.98	3055.08	1423.96	39.35	3025.52	3017.78	1701.76	40.63	0	0	0	0	0	0	0	0	1.1143438	0.575437307	1.153225459	0.966432575	1.089593701	0.561977889	0.619434539
e_5841681292753267330	605.96	605.96	482.5982666	482.5995	8877.67	8731.12	4616.49	6575.92	8962.79	9203.84	4834.22	4618.7	8667.56	8753.92	4258.84	68.15	9046.09	8797.23	4839.53	68.54	1	0	0	0	0	0	0	0	0.98349229	0.520011444	0.740725889	1.009588101	1.036740496	0.544537024	0.520260384
e_11400164980892323926	608.63	608.63	609.2863159	609.2874	15281.7	14486.5	6692.34	8685.82	16070.4	16004.3	9627.4	10854.7	15284.98	14485.7	6719.54	85.88	16092.28	16028.83	9621.65	96.52	0	0.9477081	0.4396172	0.5024769	1.052817	1.048665	0.629484	0.7125491	0.947963905	0.437931644	0.568380481	1.05161075	1.047285315	0.629995354	0.710307099
e_14475331406938622445	608.96	608.96	913.4258423	913.4267	6963.46	7133.32	3931.25	4515.38	7803.41	6623.19	4349.02	4415.96	6966.21	7009.86	3512.23	61.68	7835.8	6634.41	4346.6	64.77	1	0	0	0	0	0	0	0	1.024393046	0.564554115	0.648439138	1.120622507	0.951134924	0.624548716	0.634161753
e_14482558008992821066	609.48	609.48	641.8961792	641.8973	2564.23	3404.4	1276.01	6656.7	2511.64	3268.21	1904.89	1465.68	2571.54	2736.84	1082.3	34.77	2009.9	2754.68	1500.09	38.17	0	0	0	0	0	0	0	0	1.327650016	0.497619168	2.59598398	0.979490919	1.274538555	0.742870179	0.571586792
e_8507886029608926550	612.52	612.52	490.5805054	490.5817	35221.9	31616.4	18635.2	8507.34	32318.1	33309.9	17991.3	17095.9	33077.72	31830.51	15902.36	129.91	32601.39	31336.86	18020.83	132.15	0	0.9622946	0.4807575	0.09892157	0.9855998	0.9473706	0.5448027	0.5183907	0.89763471	0.529079919	0.241535522	0.917556974	0.945715592	0.510798679	0.485376996
e_13517603028299932785	612.88	612.88	685.3961182	685.3972	23849.4	21571.7	11370.6	15788.4	24654.1	23967.2	12766.7	13983.7	23366.76	21137.71	10919.49	108.84	24751.52	24003.83	12758.07	111.37	0	0.904606	0.4673087	0.5448205	1.059262	1.027264	0.5459923	0.6014736	0.904496549	0.476766711	0.662004076	1.033740891	1.004939328	0.535304871	0.586333409
e_3241792067304437307	613.34	613.34	457.2661743	457.2674	15486	14268.8	7168.8	9407.43	15554	17708.9	7979.07	8340.26	15489.23	14275.08	6844.29	86.48	15607.67	17732.96	7972.79	88.33	0	0.9216133	0.4418741	0.4948709	1.007647	1.144857	0.5147312	0.5407525	0.921399974	0.462921348	0.607479659	1.004391063	1.143542555	0.515244091	0.538567739
e_3241792067304437307	613.34	613.34	457.2661743	457.2674	15486	14268.8	7168.8	9407.43	15554	17708.9	7979.07	8340.26	15489.23	14275.08	6844.29	86.48	15607.67	17732.96	7972.79	88.33	0	0.9216133	0.4418741	0.4948709	1.007647	1.144857	0.5147312	0.5407525	0.921399974	0.462921348	0.607479659	1.004391063	1.143542555	0.515244091	0.538567739
e_3241792067304437307	613.34	613.34	457.2661743	457.2674	15486	14268.8	7168.8	9407.43	15554	17708.9	7979.07	8340.26	15489.23	14275.08	6844.29	86.48	15607.67	17732.96	7972.79	88.33	0	0.9216133	0.4418741	0.4948709	1.007647	1.144857	0.5147312	0.5407525	0.921399974	0.462921348	0.607479659	1.004391063	1.143542555	0.515244091	0.538567739
e_3241792067304437307	613.34	613.34	457.2661743	457.2674	15486	14268.8	7168.8	9407.43	15554	17708.9	7979.07	8340.26	15489.23	14275.08	6844.29	86.48	15607.67	17732.96	7972.79	88.33	0	0.9216133	0.4418741	0.4948709	1.007647	1.144857	0.5147312	0.5407525	0.921399974	0.462921348	0.607479659	1.004391063	1.143542555	0.515244091	0.538567739
e_4502758197010393505	614.22	614.22	735.3669434	735.3679	65594.1	64009	31158.3	10079.5	68252.1	72066.3	36919.4	37560.9	61372.73	60767.1	29849.94	178.12	64411.26	66629.41	37008.86	189.51	0	0.990132	0.4863714	0.09165862	1.04951	1.085652	0.603018	0.6041911	0.975834717	0.475016808	0.153664735	1.040521937	1.09867046	0.562846354	0.572626197
e_1979065821040234650	616.12	616.12	368.1870117	368.1883	81604.8	94235.6	37398.6	78631	71288.8	205991	36698.3	36635.3	81835.23	73206.13	33508.91	189.54	74434.81	77050.87	39283.44	195.5	0	0.8945553	0.4094681	0.06979024	0.9095693	0.9415367	0.480031	0.3945402	1.154780111	0.458289218	0.963558516	0.873585867	2.524251024	0.449707615	0.448935602
e_7913267314551317079	616.42	616.42	518.7437134	518.7449	6567.57	6471.24	3482.7	4855.84	6413.26	6078.11	3286.63	3532.22	6568.83	6486.27	2734.27	54.98	6309.74	6092.63	3284.3	56.49	1	0	0	0	0	0	0	0	0.985332475	0.530287458	0.739366311	0.976504247	0.925473196	0.500433189	0.537827537
e_623528738552222976	616.89	616.89	562.3502808	562.3514	18705.3	17750.5	9160.07	12595.3	17364.1	18272.9	8131.64	8697.58	18713.57	17328.14	8709.68	97.29	17488.47	17712.23	8137.14	89.2	0	0	0	0	0	0	0	0	0.948955644	0.489704522	0.673354611	0.928298397	0.976883557	0.434723848	0.464979444
e_7193511159423226169	617.33	617.33	583.2651367	583.2662	4041.04	3344.11	1811.64	2546.02	3023.71	3442.77	1666.73	1706.22	3866.13	3361.42	1596.58	41.61	3074.21	3446.92	1665.53	40.31	0	0.8694534	0.412966	0.3242002	0.7951647	0.8915686	0.4308003	0.4418967	0.827536971	0.448310336	0.630040782	0.74825045	0.851951478	0.412450755	0.422222992
e_1052595141742786795	619.75	619.75	557.3376465	557.3387	74362.8	76343	35152.6	44385.4	73998.6	81682.4	39691.3	37592.4	74399.88	74263.53	35433.91	196.72	73887.34	75271.55	39198.14	195.25	0	0	0	0	0	0	0	0	1.026628906	0.472717542	0.596876395	0.99510239	1.098430936	0.533752091	0.505526957
e_8801087111404365485	620.11	620.11	679.8508301	679.8519	19116.8	18068.9	9607.66	7384.6	18946	18715	9758.23	8890.89	19124.11	17754.35	8831.76	96.98	18538.54	18328.02	9760.06	97.38	0	0.9283752	0.4618129	0.1422409	0.9693805	0.9583725	0.5103537	0.4663077	0.94518434	0.502576791	0.3862885	0.99106545	0.978981838	0.510453109	0.465082545
e_4026110629986055875	620.57	620.57	607.3460693	607.3472	33187.3	33339.1	14644.3	24548.4	32619.7	33165.4	18960.1	17096.4	32752.13	32541.72	14642.96	127.05	31843.85	32618.11	18960.51	135.52	1	0	0	0	0	0	0	0	1.004574039	0.44126217	0.739692593	0.982897072	0.999340109	0.571305891	0.515148867
e_12876914830955018179	621.5	621.5	550.3287964	550.33	35105.2	33822.5	17678.3	22063.9	36152.6	34867.7	18707.8	18971.6	34274.32	32284.92	17480.71	137.05	34361.85	33837.6	18561.76	134.24	0	0.9419565	0.5100235	0.5140432	1.002554	0.9872581	0.5415646	0.5557654	0.963461254	0.503580666	0.628508027	1.029836036	0.993234621	0.532906806	0.540421362
e_12876914830955018179	621.5	621.5	550.3287964	550.33	35105.2	33822.5	17678.3	22063.9	36152.6	34867.7	18707.8	18971.6	34274.32	32284.92	17480.71	137.05	34361.85	33837.6	18561.76	134.24	0	0.9419565	0.5100235	0.5140432	1.002554	0.9872581	0.5415646	0.5557654	0.963461254	0.503580666	0.628508027	1.029836036	0.993234621	0.532906806	0.540421362
e_4271261036873079170	623.38	623.38	506.8117981	506.813	79390	81057.2	36994.9	45264.6	78413.1	81586.1	41878.1	40623.3	76551.71	78042.39	36782.89	200.56	76232.94	77529.68	41934.34	201.81	1	1.019473	0.4804973	0.5263401	0.9958358	1.012775	0.547791	0.5330829	1.021000126	0.465989419	0.570154931	0.987694924	1.027662174	0.527498425	0.511692908
e_4271261036873079170	623.38	623.38	506.8117981	506.813	79390	81057.2	36994.9	45264.6	78413.1	81586.1	41878.1	40623.3	76551.71	78042.39	36782.89	200.56	76232.94	77529.68	41934.34	201.81	0	1.019473	0.4804973	0.5263401	0.9958358	1.012775	0.547791	0.5330829	1.021000126	0.465989419	0.570154931	0.987694924	1.027662174	0.527498425	0.511692908
e_4271261036873079170	623.38	623.38	506.8117981	506.813	79390	81057.2	36994.9	45264.6	78413.1	81586.1	41878.1	40623.3	76551.71	78042.39	36782.89	200.56	76232.94	77529.68	41934.34	201.81	1	1.019473	0.4804973	0.5263401	0.9958358	1.012775	0.547791	0.5330829	1.021000126	0.465989419	0.570154931	0.987694924	1.027662174	0.527498425	0.511692908
e_4271261036873079170	623.38	623.38	506.8117981	506.813	79390	81057.2	36994.9	45264.6	78413.1	81586.1	41878.1	40623.3	76551.71	78042.39	36782.89	200.56	76232.94	77529.68	41934.34	201.81	0	1.019473	0.4804973	0.5263401	0.9958358	1.012775	0.547791	0.5330829	1.021000126	0.465989419	0.570154931	0.987694924	1.027662174	0.527498425	0.511692908
e_17005201633678799427	623.77	623.77	521.8190918	521.8203	56585.3	54211.7	24336.2	35974.5	55208.8	57611.1	30518.5	28925	55952.66	52280.56	24190.42	163.05	54163.24	54917.38	30554.46	172.17	1	0.9343713	0.4323373	0.5127113	0.968019	0.9814972	0.546077	0.5207075	0.95805271	0.430079897	0.63575699	0.975673894	1.018128383	0.539336188	0.511175164
e_17005201633678799427	623.77	623.77	521.8190918	521.8203	56585.3	54211.7	24336.2	35974.5	55208.8	57611.1	30518.5	28925	55952.66	52280.56	24190.42	163.05	54163.24	54917.38	30554.46	172.17	0	0.9343713	0.4323373	0.5127113	0.968019	0.9814972	0.546077	0.5207075	0.95805271	0.430079897	0.63575699	0.975673894	1.018128383	0.539336188	0.511175164
e_17248948251609294468	624.2	624.2	482.8070068	482.8082	21173.1	24586.8	11921	17345.8	22822.8	23118.2	12040	11783.6	21194.26	22942.83	10407.59	107.06	23060.58	21960.67	12056.08	108.18	1	0	0	0	0	0	0	0	1.161228162	0.563025726	0.819237618	1.077914901	1.091866567	0.568646065	0.55653636
e_537607173090144215	624.64	624.64	542.3319702	542.3331	35778	36420.3	17513.4	24184.9	35841.5	38446.8	19652	19499.2	35796.66	35337.94	17003.56	136.24	35378.77	36906.3	19671.3	138.26	0	0.9871854	0.4750041	0.5318217	0.988326	1.030998	0.549529	0.5431711	1.017952373	0.489501929	0.675971267	1.001774834	1.074593326	0.549276091	0.545005311
e_537607173090144215	624.64	624.64	542.3319702	542.3331	35778	36420.3	17513.4	24184.9	35841.5	38446.8	19652	19499.2	35796.66	35337.94	17003.56	136.24	35378.77	36906.3	19671.3	138.26	0	0.9871854	0.4750041	0.5318217	0.988326	1.030998	0.549529	0.5431711	1.017952373	0.489501929	0.675971267	1.001774834	1.074593326	0.549276091	0.545005311
e_537607173090144215	624.64	624.64	542.3319702	542.3331	35778	36420.3	17513.4	24184.9	35841.5	38446.8	19652	19499.2	35796.66	35337.94	17003.56	136.24	35378.77	36906.3	19671.3	138.26	0	0.9871854	0.4750041	0.5318217	0.988326	1.030998	0.549529	0.5431711	1.017952373	0.489501929	0.675971267	1.001774834	1.074593326	0.549276091	0.545005311
e_14545646393065774807	625.12	625.12	595.335022	595.3362	14107.7	13668.7	5874.37	7913.44	12682.3	14674.5	7158.61	7053.07	14113.03	13442.6	5934.75	80.86	12756.17	14257.94	7162.35	83.52	0	0.9524956	0.4205157	0.4457228	0.9038576	1.010268	0.5074991	0.5013338	0.968882242	0.416394593	0.560930556	0.898962978	1.040176641	0.507425732	0.499944711
e_8991489620704688260	627.58	627.58	688.906311	688.9074	13145.7	12235.4	6213.56	6436.4	13704.2	13721.9	7367.33	6914.34	13148.55	12234.55	6246.03	82.02	13600.98	13352.26	7370.43	84.57	0	0.9304866	0.4750356	0.4011773	1.034409	1.015493	0.5605508	0.5274224	0.930753022	0.472668629	0.48962018	1.042485375	1.043831823	0.560436493	0.525977316
e_10847147167482390396	628.11	628.11	585.8430786	585.8442	17211.6	17372.7	8344.37	12584.3	17647.5	17933.9	9592.72	9770.05	17222.67	16649.25	8237.07	94.57	17604.51	17486.98	9596.02	96.52	1	0	0	0	0	0	0	0	1.009359967	0.484810825	0.731152246	1.025325943	1.041965883	0.557340398	0.567643334
e_8545281099226214957	628.68	628.68	351.8894958	351.8908	2382.6	2506.16	1441.63	4202.74	1386.38	2238.06	862.488	751.885	2389.6	1865.69	771.66	29.28	1562.64	1555.93	875.71	29.14	1	0	0	0	0	0	0	0	1.051859313	0.605065894	1.76393016	0.581876941	0.93933518	0.36199446	0.315573323
e_13100604800779888393	631.55	631.55	499.3179932	499.3192	9094.32	9689.54	5243.6	8085.03	9269.07	9258.63	4969.59	5383.7	9100.23	9299.04	4678.59	71.19	9408.63	9024.3	4971.34	69.47	0	0	0	0	0	0	0	0	1.065449643	0.576579667	0.88901974	1.01921529	1.018067321	0.546449872	0.591984887
e_609764137928729576	632	632	562.3494263	562.3506	5324.3	7991.76	4516.97	5212.72	5371.67	6133.05	2783.72	3260.85	5330.19	7523.91	3932.33	64.82	5495.48	5555.79	2793.49	52.17	1	0	0	0	0	0	0	0	1.500997314	0.8483688	0.979043255	1.008896944	1.151897902	0.522833048	0.612446707
e_7129293824028527478	632.46	632.46	551.819397	551.8206	38726	39821.3	19641	23122.4	39540.8	42937.5	20989.9	21191.1	38474.29	38859.27	19005.77	143.82	38370.92	41106.84	21013.3	143.02	1	0	0	0	0	0	0	0	1.028283324	0.50717864	0.597076899	1.021040128	1.108751227	0.542010536	0.547206011
e_3098236843987146468	632.95	632.95	398.2233582	398.2246	5718.51	4888.81	3637.9	4997.85	4510.49	5664.79	2968.39	2610.61	5453.24	4614.1	1961.62	46.67	4664.13	4836.49	2983.46	53.7	0	0.8461208	0.3597164	0.4104202	0.8552951	0.8869021	0.5470986	0.4827735	0.854909758	0.636162217	0.873977662	0.788752665	0.990605945	0.519084517	0.456519268
e_8345328012498412033	634.85	634.85	718.9168701	718.9179	173090	176619	82299.1	69871.2	178228	178300	88224.6	87352.5	171802.7	170572.8	82666.12	299.19	171043	168799.5	88360.65	293.13	0	0.9928412	0.4811689	0.4041598	0.9955779	0.9825196	0.5143146	0.510668	1.020388237	0.475469987	0.403669767	1.029683979	1.030099948	0.509703622	0.504665203
e_6153386577773175822	635.18	635.18	504.3096924	504.3109	7037.98	9188.81	3406.33	4864.23	4602.46	5623.83	3300.16	2862.54	7071.56	6020.71	3003	56.96	4716.36	5162.63	3307.72	56.51	1	0	0	0	0	0	0	0	1.305603312	0.483992566	0.691140071	0.653946161	0.799068767	0.468907272	0.406727499
e_15629492998224384281	635.66	635.66	580.3289795	580.3301	19464.9	20230.2	9399.62	11688.2	19880.4	20403.6	10474.5	10572.9	19474.57	19692.79	9264.36	100.67	19690.73	19907.02	10477.94	100.94	0	1.011205	0.4757158	0.5225995	1.0111	1.022206	0.5380319	0.545248	1.039316924	0.482901017	0.600475728	1.021346115	1.048225267	0.538122467	0.54317772
e_6574407639652846523	636.2	636.2	599.8682251	599.8694	5936.51	6785.4	2857.01	6771.92	5982.48	6584.68	3419.62	3421.37	5942.8	6289.83	3001.78	57.17	6163.62	5991.95	3429.58	57.66	0	0	0	0	0	0	0	0	1.14299479	0.481260875	1.140724095	1.007743607	1.109183679	0.576032046	0.576326832
e_13692397982309347823	636.8	636.8	441.2776794	441.2789	7646.57	7823.58	4264.34	6543.41	6951.36	7517.65	3997.91	3420.03	7212.37	6830.15	3407.78	60.85	6906.21	6413.94	4018.04	62.3	1	0	0	0	0	0	0	0	1.023148941	0.55768011	0.855731393	0.909082111	0.983140153	0.522837037	0.447263283
e_16935865705175046686	638.81	638.81	649.8760986	649.8772	44879.4	42895.7	20656.7	20423.7	43780.8	42631.8	24232.6	22446.7	44889.06	42899.34	20439.78	148.92	43871.78	42697.91	24217.2	153.23	0	0	0	0	0	0	0	0	0.95579932	0.460271305	0.455079613	0.975521063	0.949919117	0.539949286	0.500155974
e_3052084735205834086	639.19	639.19	534.3388062	534.34	20556	19435.1	10073.2	14943.6	17685.4	19454.9	8777.33	10171.8	20567.82	18702.2	9416.38	101.07	17904.1	18783.32	8784.71	92.66	1	0	0	0	0	0	0	0	0.945470909	0.490036972	0.726970228	0.860352209	0.946434131	0.426996011	0.494833625
e_2482733024923891027	639.61	639.61	359.961853	359.9632	1960.51	1733.52	673.032	1314.08	1145.07	4260.47	1496.97	1117.94	1963.15	1513.64	695.97	27.77	1199.77	3408.1	1513.02	38.47	0	0.7710261	0.354517	0.5101087	0.6111454	1.736037	0.7707103	0.574383	0.884218902	0.343294347	0.670274571	0.584067411	2.173143723	0.763561522	0.570229175
e_15181430533490521684	640.55	640.55	606.8765259	606.8776	8785.81	7710.23	4134.15	8433.5	8934.9	8879.23	4490.4	4241.06	8787.67	7713.88	3946.99	65.51	8793	8473.6	4495.79	66.1	0	0.8778072	0.4491509	0.5423849	1.000607	0.9642601	0.511602	0.4850603	0.877577594	0.470548532	0.959900112	1.016969409	1.010633055	0.511096871	0.482717018
e_1248690360312335181	642.59	642.59	755.9228516	755.924	30585.7	30925.2	13686.8	15456.5	30662.3	31461.3	14934.2	13960.8	30597.07	30450.1	13710.19	122.85	30434.54	31515.32	14922.75	120.69	0	0.9951966	0.4480883	0.5054471	0.994688	1.030011	0.4877183	0.4583409	1.011099958	0.447490167	0.50535054	1.002504438	1.028627757	0.488273932	0.456448602
e_1248690360312335181	642.59	642.59	755.9228516	755.924	30585.7	30925.2	13686.8	15456.5	30662.3	31461.3	14934.2	13960.8	30597.07	30450.1	13710.19	122.85	30434.54	31515.32	14922.75	120.69	0	0.9951966	0.4480883	0.5054471	0.994688	1.030011	0.4877183	0.4583409	1.011099958	0.447490167	0.50535054	1.002504438	1.028627757	0.488273932	0.456448602
e_1248690360312335181	642.59	642.59	755.9228516	755.924	30585.7	30925.2	13686.8	15456.5	30662.3	31461.3	14934.2	13960.8	30597.07	30450.1	13710.19	122.85	30434.54	31515.32	14922.75	120.69	0	0.9951966	0.4480883	0.5054471	0.994688	1.030011	0.4877183	0.4583409	1.011099958	0.447490167	0.50535054	1.002504438	1.028627757	0.488273932	0.456448602
e_1248690360312335181	642.59	642.59	755.9228516	755.924	30585.7	30925.2	13686.8	15456.5	30662.3	31461.3	14934.2	13960.8	30597.07	30450.1	13710.19	122.85	30434.54	31515.32	14922.75	120.69	0	0.9951966	0.4480883	0.5054471	0.994688	1.030011	0.4877183	0.4583409	1.011099958	0.447490167	0.50535054	1.002504438	1.028627757	0.488273932	0.456448602
e_1248690360312335181	642.59	642.59	755.9228516	755.924	30585.7	30925.2	13686.8	15456.5	30662.3	31461.3	14934.2	13960.8	30597.07	30450.1	13710.19	122.85	30434.54	31515.32	14922.75	120.69	1	0.9951966	0.4480883	0.5054471	0.994688	1.030011	0.4877183	0.4583409	1.011099958	0.447490167	0.50535054	1.002504438	1.028627757	0.488273932	0.456448602
e_13232091806309177988	643	643	447.7862549	447.7875	2747.92	3351.3	1723.77	13104	1786.49	3382.22	1123.57	1140.45	2761.06	2112.19	995.11	33.01	1885.59	2437.6	1141.79	33.4	0	0.7649924	0.3604087	0.3901328	0.6829225	0.8828493	0.4135332	0.4164886	1.219576989	0.627299921	4.768697779	0.650124458	1.230829136	0.408880171	0.415022999
e_12791903394551900440	643.48	643.48	541.3519287	541.3531	4681.48	4776.35	2433.07	3301.02	4192.45	4546.83	1886.89	2093.88	4684.1	4617.52	2296.6	49.85	4241.73	4445.32	1887.5	43.04	1	0.985786	0.490297	0.4547469	0.9055592	0.9490232	0.4029589	0.4474755	1.020264959	0.519722395	0.705123166	0.895539445	0.971237728	0.403054162	0.447268812
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	0	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	0	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	0	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	0	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	0	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	1	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
e_11359676155270749818	646.88	646.88	542.331543	542.3326	173590	169377	79711.8	92528.8	173333	176140	93207.4	88020.2	165158.1	159399.6	79740.07	294.27	166271.5	165654.9	92030.59	298.82	0	0.9651338	0.4828106	0.523499	1.006742	1.003008	0.5572274	0.5324155	0.975730169	0.459195806	0.533030705	0.9985195	1.014689786	0.536939916	0.50705801
